dataset,model,mae,rmse,smape,mase,rain_occurrence_error,positive_mae,wql,wql_macro,wql_median,successful_runs,failed_runs,diagnostic_model,evaluated_tasks,successful_tasks,failed_tasks,total_duration_seconds
chronos_car_parts,moirai_2_0_small,0.38608613523247187,0.6353176173142856,1.8278506353497506,0.6904499384193439,0.7354166666666667,1.3685158942976305,0.9324761611308481,1.0773181807842451,1.0014481498959875,120,0,False,40,40,0,1.1790155150083592
chronos_car_parts,timesfm_2_5_200m,0.41374490073176273,0.6445732965003117,1.4827000457793473,0.7042760007875314,0.6354166666666666,1.2852572568001286,0.9631729857794208,1.1488705722610562,0.9964087659203932,120,0,False,40,40,0,20.64777407198926
chronos_car_parts,chronos_t5_small,0.4404855199964144,0.7074992313545245,1.141092840830485,0.7156193944114542,0.28611111111111115,1.3175516843154866,1.0181594118758612,1.2600531788625162,1.000000007546101,120,0,False,40,40,0,16.039349530990876
chronos_car_parts,chronos_t5_mini,0.46595030435038587,0.7479498959641951,1.1321634521087012,0.7312892264226535,0.28541666666666665,1.3104810179561697,1.0437788814236473,1.2992212415881197,1.0000000433841096,120,0,False,40,40,0,17.047071056997083
chronos_car_parts,chronos_t5_tiny,0.4693178713506756,0.7428968769372799,1.1373778780301411,0.7366753897053607,0.3006944444444445,1.3094611776772367,1.0439728279617326,1.2632972077587723,1.000001516045477,120,0,False,40,40,0,19.279290479022166
chronos_car_parts,chronos_t5_base,0.5099133088748949,0.7812721207302111,1.1060958430171013,0.7626859850149047,0.29375,1.268904907408581,1.1357426336034426,1.423915363524097,1.0000000433841096,120,0,False,40,40,0,26.353360275996238
chronos_car_parts,deepar,0.5145169685543881,0.7868586121706469,1.7519272436872901,0.7616067649925458,0.538888888888889,1.4721747149703324,1.3473878599842415,1.3490169540041688,1.001569612942612,120,0,False,40,40,0,682.3774818470192
chronos_car_parts,arima_2_1_2,0.5383820969727822,0.710402637720108,1.704496992751956,0.9440384656201453,0.7166666666666667,1.2046955910421187,1.1728076529846418,1.5282303852590378,1.2658446446822476,120,0,False,40,40,0,2.3518179719758336
chronos_car_parts,auto_arima,0.6199153843102977,0.7953064765548333,1.6933008175343276,1.048396087849562,0.7125,1.261306631228616,1.382738539726753,2.565225192239376,1.2835310525272352,120,0,False,40,40,0,24.430783787986
chronos_car_parts,seasonal_naive,0.6437500039115548,1.0662909984588622,0.6734523929655551,1.1530389869877908,0.31875,1.4468893985594473,1.7440476171258423,2.14606862382136,1.7272727232087741,120,0,False,40,40,0,0.05699216200446244
chronos_car_parts,prophet,1.3485629595195254,1.6965509496629239,1.7456642138461271,2.2597998628897344,0.5180555555555555,1.812073190846751,3.0307494781536968,4.460948456378007,3.020093829185416,120,0,False,40,40,0,12.095625221983937
chronos_m1_yearly,arima_2_1_2,266771.87085392873,312640.1730043749,0.22877617843138676,3.262083423077474,,,0.08268479906864493,0.2210237638285112,0.12959233773900225,180,0,False,60,60,0,4.7445519419761695
chronos_m1_yearly,deepar,269920.43827140995,293216.7227666974,0.3024867482172946,4.945503772181951,,,0.08591225320001968,0.3227010356019944,0.20476274144230677,180,0,False,60,60,0,680.8338586730006
chronos_m1_yearly,chronos_t5_tiny,279319.9757156319,338915.60465351015,0.24603431449375218,3.2522159491335842,,,0.09443445499098743,0.1930720601099036,0.14085816839973234,180,0,False,60,60,0,18.836836487003893
chronos_m1_yearly,prophet,300841.39890565077,336622.62707516487,0.2373376733933886,3.184079841542046,,,0.10436653607623439,0.20839850878177563,0.15022919788095077,180,0,False,60,60,0,16.52793932699933
chronos_m1_yearly,timesfm_2_5_200m,316940.9156597992,369835.8153300007,0.246129947869728,3.128922109963781,,,0.10567834421088457,0.1817583873686005,0.11715079881538698,180,0,False,60,60,0,35.360591676000695
chronos_m1_yearly,auto_arima,318773.9399017036,379765.9239584267,0.2509946013490359,4.291414935574615,,,0.09584390111382947,0.2711467878508906,0.11624903637995053,180,0,False,60,60,0,44.664143894005974
chronos_m1_yearly,chronos_t5_small,355925.13280373416,420575.15562197234,0.2807692767224378,3.5964360083680136,,,0.11752571430547465,0.21302306781748104,0.13914813791714553,180,0,False,60,60,0,15.672334478998891
chronos_m1_yearly,chronos_t5_mini,356774.03104224004,423141.48474537797,0.27109811229424347,3.687533952294877,,,0.11940289456526658,0.20980190513500502,0.18112574670081155,180,0,False,60,60,0,17.412971179983288
chronos_m1_yearly,chronos_t5_base,360948.6960639636,427426.5942412138,0.27031542517555257,3.4440466096999054,,,0.1181821904711925,0.20614420841936582,0.13632380664413035,180,0,False,60,60,0,24.061938454990013
chronos_m1_yearly,seasonal_naive,361958.8687311927,434453.29560481705,0.2402330044656992,3.4171673645315503,,,0.1475166868829862,0.23951931678484673,0.1690468065084192,180,0,False,60,60,0,0.09597396699609817
chronos_m1_yearly,moirai_2_0_small,379299.06303259137,437484.2777221123,0.2512421795787911,3.507150059754514,,,0.12156539588885099,0.1895941971860871,0.15850843545267015,180,0,False,60,60,0,3.3457928910138435
chronos_m3_quarterly,timesfm_2_5_200m,477.2121871948242,566.6640665690104,0.10827439250424505,1.14517566511948,,,0.07761620226424817,0.08340778682648003,0.060539685033460564,180,0,False,60,60,0,30.547029639972607
chronos_m3_quarterly,chronos_t5_base,540.1226147121853,631.3831329345703,0.120091548975971,1.2260813654177636,,,0.08676014958636992,0.0959369555002089,0.07181892495899608,180,0,False,60,60,0,28.59794288302146
chronos_m3_quarterly,auto_arima,544.801237487793,639.061503982544,0.12379470419449111,1.2920077630833604,,,0.08504843986464766,0.09312612715981387,0.06760999281371163,180,0,False,60,60,0,45.791337880018546
chronos_m3_quarterly,arima_2_1_2,549.3618591308593,643.2568556467692,0.12402629121206701,1.3238266580212557,,,0.08558520876063254,0.09289783079452471,0.0701710488106307,180,0,False,60,60,0,5.279942884051707
chronos_m3_quarterly,seasonal_naive,567.9955205281575,650.2966672261556,0.12565320196251076,1.3289609538249987,,,0.11205727132758861,0.1213965988326717,0.08902142203408643,180,0,False,60,60,0,0.08463275002941373
chronos_m3_quarterly,chronos_t5_small,572.0112355550131,670.0562856038412,0.12872699082104697,1.306179755155975,,,0.09214440888843145,0.10203333229119137,0.07553253542590685,180,0,False,60,60,0,16.838072786995326
chronos_m3_quarterly,chronos_t5_mini,578.6804321289062,675.2971722073025,0.13092131784392727,1.3588949860514015,,,0.092453530543823,0.10282156006952309,0.08090407485661404,180,0,False,60,60,0,19.756973852014198
chronos_m3_quarterly,chronos_t5_tiny,590.42601691352,695.3438209533691,0.13243961959249442,1.370856381889158,,,0.09423251625931059,0.10417533320250733,0.08916891047706745,180,0,False,60,60,0,20.300393563007674
chronos_m3_quarterly,moirai_2_0_small,630.7069096883138,732.2764611562093,0.14178626663051547,1.5152297985837975,,,0.09806712496095348,0.10451368828350827,0.08198815644361118,180,0,False,60,60,0,1.6690530300256796
chronos_m3_quarterly,prophet,667.7395482381185,765.4105728573269,0.14994542801545727,1.4690297173445481,,,0.11353015662777606,0.12204620748308523,0.08151712504707803,180,0,False,60,60,0,23.01393249299508
chronos_m3_quarterly,deepar,803.8476771036784,877.9775160895454,0.16269549567045438,1.8646946908656712,,,0.1457800522246603,0.15119494148416424,0.10303575784720058,180,0,False,60,60,0,936.2371744980192
chronos_m4_hourly,chronos_t5_base,124.02260016474045,162.1298516858783,0.06706509794651841,0.5430985823643637,,,0.028164342258305265,0.05426003639269343,0.01676075360375499,180,0,False,60,60,0,169.78724553900247
chronos_m4_hourly,chronos_t5_small,141.3829479019675,180.06275926255103,0.06914017781253076,0.6092493393971843,,,0.030807024164174353,0.05545601065737152,0.018575134728050623,180,0,False,60,60,0,92.07840888800456
