dataset,series_id,item_id,origin,cutoff_timestamp,model,repetition,seed,diagnostic_model,forecast_distribution,mae,rmse,smape,mase,wql,wql_loss_sum,wql_abs_target_sum,rain_occurrence_error,positive_mae,actual_zero_fraction,predicted_zero_fraction,metric_notes,duration_seconds,error_type,error
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,1974-07-27 00:00:00,arma_2_2,0,2508095425,False,gaussian,2.3996262550354004,2.4424262046813965,1.8822568655014038,0.6058712005615234,18.419328036781664,66.30957917580999,3.5999999046325684,0.8666666666666667,1.6524908542633057,0.8666666666666667,0.0,"{""smape"": ""Zero-inflated target; interpret with rain occurrence and positive-only error.""}",0.30350596100106486,,
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,1974-07-27 00:00:00,arima_2_1_2,0,75120052,False,gaussian,2.40604829788208,2.4486191272735596,1.8823024034500122,0.6074926853179932,18.447313875508144,66.41032819255638,3.5999999046325684,0.8666666666666667,1.6539632081985474,0.8666666666666667,0.0,"{""smape"": ""Zero-inflated target; interpret with rain occurrence and positive-only error.""}",0.5080778279989318,,
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,1974-07-27 00:00:00,auto_arima,0,1727098295,False,gaussian,2.4118244647979736,2.4540164470672607,1.882306456565857,0.6089510917663574,18.44542516431405,66.40352883243776,3.5999999046325684,0.8666666666666667,1.6540908813476562,0.8666666666666667,0.0,"{""smape"": ""Zero-inflated target; interpret with rain occurrence and positive-only error.""}",1.4417896220002149,,
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,1974-07-27 00:00:00,prophet,0,1659148243,False,samples,1.086521029472351,1.226067066192627,1.899398684501648,0.2743309736251831,15.637082016213022,56.293493767098525,3.5999999046325684,0.8333333333333334,1.0172749757766724,0.8666666666666667,0.0,"{""smape"": ""Zero-inflated target; interpret with rain occurrence and positive-only error.""}",0.1723667709993606,,
chronos_weather,subset=rain|364:target,subset=rain|364:target::origin=0,0,1974-07-27 00:00:00,deepar,0,2885226212,False,samples,0.17579160630702972,0.43857353925704956,1.9012969732284546,0.04438485950231552,1.6534663695254181,5.952478772604664,3.5999999046325684,0.8333333333333334,0.7879489064216614,0.8666666666666667,0.0,"{""smape"": ""Zero-inflated target; interpret with rain occurrence and positive-only error.""}",1.0604772810002032,,
external_national_illness,OT,OT::origin=0,0,2020-01-21 00:00:00,chronos_t5_tiny,0,372023628,False,chronos_samples,84257.1484375,112939.421875,0.05727706477046013,0.9758047461509705,0.04673153154260671,1700829.9803093958,36395768.0,,,0.0,0.0,,0.9563444109990087,,
external_national_illness,OT,OT::origin=0,0,2020-01-21 00:00:00,seasonal_naive,0,3165361988,False,degenerate,153627.328125,246659.078125,0.11638595908880234,1.779199481010437,0.10130452571359677,3687056.0152221024,36395768.0,,,0.0,0.0,"{""wql_distribution"": ""Repeated point forecasts form a degenerate distribution; calibration is not measured.""}",0.0004940420003549661,,
external_national_illness,OT,OT::origin=0,0,2020-01-21 00:00:00,ar_2,0,111376041,False,gaussian,68257.5234375,83249.7890625,0.046033021062612534,0.7905087471008301,0.038335379966174046,1395245.5954407183,36395768.0,,,0.0,0.0,,0.05851593399711419,,
external_national_illness,OT,OT::origin=0,0,2020-01-21 00:00:00,ma_2,0,3375715189,False,gaussian,854578.9375,863451.0625,0.7909345030784607,9.897109031677246,0.4206120570074913,15308498.844847428,36395768.0,,,0.0,0.0,,0.12403204099973664,,
external_national_illness,OT,OT::origin=0,0,2020-01-21 00:00:00,arma_2_2,0,2562321247,False,gaussian,97019.8359375,106806.5390625,0.06551199406385422,1.123612880706787,0.045468902816104544,1654875.6381094877,36395768.0,,,0.0,0.0,,0.6349440410012903,,
external_national_illness,OT,OT::origin=0,0,2020-01-21 00:00:00,arima_2_1_2,0,2784362378,False,gaussian,49285.046875,61576.046875,0.03275946155190468,0.5707834362983704,0.03340084563132974,1215649.4286016906,36395768.0,,,0.0,0.0,,0.28724073600096744,,
external_national_illness,OT,OT::origin=0,0,2020-01-21 00:00:00,auto_arima,0,2008663975,False,gaussian,74947.390625,95200.703125,0.0491260401904583,0.8679859042167664,0.04303755852125224,1566384.9952259196,36395768.0,,,0.0,0.0,,0.6199180219991831,,
external_national_illness,OT,OT::origin=0,0,2020-01-21 00:00:00,prophet,0,3162063843,False,samples,55268.89453125,71183.9375,0.03656989336013794,0.6400839686393738,0.02911342385902161,1059605.4204586153,36395768.0,,,0.0,0.0,,0.11960776499836356,,
