dataset,model,mae,rmse,smape,mase,rain_occurrence_error,positive_mae,wql,wql_macro,wql_median,successful_runs,failed_runs,diagnostic_model,evaluated_tasks,successful_tasks,failed_tasks,total_duration_seconds
chronos_weather,prophet,1.086521029472351,1.226067066192627,1.899398684501648,0.2743309736251831,0.8333333333333334,1.0172749757766724,15.637082016213022,15.637082016213022,15.637082016213022,1,0,False,1,1,0,0.1723667709993606
chronos_weather,arma_2_2,2.3996262550354004,2.4424262046813965,1.8822568655014038,0.6058712005615234,0.8666666666666667,1.6524908542633057,18.419328036781664,18.419328036781664,18.419328036781664,1,0,False,1,1,0,0.30350596100106486
chronos_weather,arima_2_1_2,2.40604829788208,2.4486191272735596,1.8823024034500122,0.6074926853179932,0.8666666666666667,1.6539632081985474,18.447313875508144,18.447313875508144,18.447313875508144,1,0,False,1,1,0,0.5080778279989318
chronos_weather,ma_2,2.410334348678589,2.4526753425598145,1.8823127746582031,0.6085748076438904,0.8666666666666667,1.654299020767212,18.446236694609976,18.446236694609976,18.446236694609976,1,0,False,1,1,0,0.11150169000029564
chronos_weather,ar_2,2.411543130874634,2.453939437866211,1.8823151588439941,0.6088800430297852,0.8666666666666667,1.6543810367584229,18.449760439762546,18.449760439762546,18.449760439762546,1,0,False,1,1,0,0.023247824999998556
chronos_weather,auto_arima,2.4118244647979736,2.4540164470672607,1.882306456565857,0.6089510917663574,0.8666666666666667,1.6540908813476562,18.44542516431405,18.44542516431405,18.44542516431405,1,0,False,1,1,0,1.4417896220002149
external_national_illness,arima_2_1_2,49285.046875,61576.046875,0.03275946155190468,0.5707834362983704,,,0.03340084563132974,0.03340084563132974,0.03340084563132974,1,0,False,1,1,0,0.28724073600096744
external_national_illness,prophet,55268.89453125,71183.9375,0.03656989336013794,0.6400839686393738,,,0.02911342385902161,0.02911342385902161,0.02911342385902161,1,0,False,1,1,0,0.11960776499836356
external_national_illness,ar_2,68257.5234375,83249.7890625,0.046033021062612534,0.7905087471008301,,,0.038335379966174046,0.038335379966174046,0.038335379966174046,1,0,False,1,1,0,0.05851593399711419
external_national_illness,auto_arima,74947.390625,95200.703125,0.0491260401904583,0.8679859042167664,,,0.04303755852125224,0.04303755852125224,0.04303755852125224,1,0,False,1,1,0,0.6199180219991831
external_national_illness,chronos_t5_tiny,84257.1484375,112939.421875,0.05727706477046013,0.9758047461509705,,,0.04673153154260671,0.04673153154260671,0.04673153154260671,1,0,False,1,1,0,0.9563444109990087
external_national_illness,arma_2_2,97019.8359375,106806.5390625,0.06551199406385422,1.123612880706787,,,0.045468902816104544,0.045468902816104544,0.045468902816104544,1,0,False,1,1,0,0.6349440410012903
external_national_illness,seasonal_naive,153627.328125,246659.078125,0.11638595908880234,1.779199481010437,,,0.10130452571359677,0.10130452571359677,0.10130452571359677,1,0,False,1,1,0,0.0004940420003549661
external_national_illness,deepar,165945.921875,176306.46875,0.114962138235569,1.92186439037323,,,0.08089172848769739,0.08089172848769739,0.08089172848769739,1,0,False,1,1,0,0.9047493809994194
