dataset,model,mae,rmse,smape,mase,rain_occurrence_error,positive_mae,wql,wql_macro,wql_median,successful_runs,failed_runs,diagnostic_model,evaluated_tasks,successful_tasks,failed_tasks,total_duration_seconds
external_traffic,chronos_t5_small,0.005582094740950399,0.007093075419672661,0.17354648692740335,0.5096461571384663,,,0.14616554792746922,0.1761473709417688,0.09104234817217656,45,0,False,15,15,0,28.81261745498341
external_traffic,chronos_t5_large,0.00559206607285887,0.007091549499374297,0.1698213330573506,0.4745981179934327,,,0.1486345620684247,0.17913065335995929,0.11125776339364263,45,0,False,15,15,0,696.0629017129977
external_traffic,chronos_t5_mini,0.005909433645299739,0.007566382984320322,0.1764499949084388,0.540868033441369,,,0.15315926835593136,0.1850142214557563,0.11848356933591028,45,0,False,15,15,0,21.340634906006017
official_bls_macro,chronos_t5_mini,137.65550424353708,144.3104662951969,0.015531372522846573,0.28595876357956407,,,0.002075025802021983,0.012415955722851257,0.004600304564257262,21,0,False,7,7,0,3.209728602989344
official_bls_macro,chronos_t5_small,254.9410936012864,293.20450147454227,0.019721437511699542,0.32188576106194466,,,0.003018771856422477,0.014632782176403689,0.004396033560443893,21,0,False,7,7,0,3.7694964060283382
official_bls_macro,chronos_t5_large,369.58952690944784,389.00716882731234,0.016075080293895944,0.2817864722221412,,,0.004150764822289941,0.011677300718918017,0.0077003411766547935,21,0,False,7,7,0,10.734032499996829
official_bls_macro,chronos_t5_base,401.45005791563364,423.8508486570347,0.015555283753201365,0.27409490728427244,,,0.004664922696062602,0.011726019523236642,0.008343870821649082,21,0,False,7,7,0,6.099561379000079
official_elexon_demand,chronos_t5_large,25175.16015625,30731.994574652777,0.04725336738758617,0.5810172387284133,,,0.03619737166415535,0.036221682273527976,0.035456112477370856,9,0,False,3,3,0,153.69013036700562
official_elexon_demand,chronos_t5_base,26336.757161458332,32173.574652777777,0.049268797453906804,0.6083020727761108,,,0.038280871529831,0.03832313248584194,0.037026487379679014,9,0,False,3,3,0,10.77388384599908
official_elexon_demand,chronos_t5_small,27269.739800347223,33176.75824652778,0.0512653026315901,0.6283474139720818,,,0.03936454644036753,0.03937465412214147,0.0401089393191673,9,0,False,3,3,0,6.160788240009424
official_elexon_demand,chronos_t5_mini,27482.829210069445,34049.331380208336,0.051917892363336354,0.6329106879855896,,,0.039711981204212814,0.03968965438841117,0.03925807085395368,9,0,False,3,3,0,5.228757227992901
official_usgs_streamflow,chronos_t5_large,1620.9837427383814,2412.8047824761807,0.3264598065557388,1.103921345683682,,,0.2681502849438157,0.3015257001290943,0.2119086326023178,39,0,False,13,13,0,748.9783835750059
official_usgs_streamflow,chronos_t5_base,1638.8387771019568,2433.3640573941743,0.3326919730275105,1.1105852472172928,,,0.2755950466725394,0.3148042225006885,0.2197473215890069,39,0,False,13,13,0,53.08844864300045
official_usgs_streamflow,chronos_t5_mini,1671.7129213382036,2476.3808504740396,0.34135767817497253,1.1304497027930733,,,0.2832204505933457,0.32362124725303676,0.22174621944300799,39,0,False,13,13,0,28.946663316015474
official_usgs_streamflow,chronos_t5_small,1696.0647335541555,2476.553309513972,0.3503731203575929,1.1293607689737404,,,0.27832290301584384,0.3224139374657249,0.21511622170662995,39,0,False,13,13,0,32.08386836099089
