dataset,model,mae,rmse,smape,mase,rain_occurrence_error,positive_mae,wql,wql_macro,wql_median,successful_runs,failed_runs,diagnostic_model,evaluated_tasks,successful_tasks,failed_tasks,total_duration_seconds
chronos_m3_quarterly,arima_2_1_2,549.3618591308593,643.2568556467692,0.12402629121206701,1.3238266580212554,,,0.08558520876063254,0.09289783079452472,0.0701710488106307,60,0,False,60,60,0,2.1898500250035795
chronos_m3_quarterly,seasonal_naive,567.9955205281575,650.2966672261556,0.12565320196251076,1.3289609538249987,,,0.11205727132758861,0.12139659883267172,0.08902142203408643,60,0,False,60,60,0,0.03577800600123737
chronos_m3_quarterly,chronos_t5_tiny,590.42601691352,695.3438209533691,0.13243961959249442,1.370856381889158,,,0.09423251625931059,0.10417533320250733,0.08916891047706745,180,0,False,60,60,0,23.81168007800079
chronos_m3_quarterly,moirai_2_0_small,630.7069096883138,732.2764611562093,0.14178626663051547,1.5152297985837975,,,0.09806712496095348,0.10451368828350827,0.08198815644361118,60,0,False,60,60,0,0.6774999549998029
chronos_m3_quarterly,prophet,667.7395482381185,765.4105728573269,0.14994542801545727,1.4690297173445481,,,0.11353015662777606,0.12204620748308523,0.08151712504707803,180,0,False,60,60,0,27.09251938199577
chronos_m3_quarterly,deepar,804.8401309543186,879.6299735599094,0.16288927832825317,1.8664701928417293,,,0.14583509897638855,0.15122877713538935,0.10273259230445361,180,0,False,60,60,0,1013.078858600009
chronos_m4_hourly,moirai_2_0_small,149.74746168678004,195.74912124574183,0.07918930313705157,0.8169763034582042,,,0.03236287023665207,0.060245022962064285,0.02594388683289985,60,0,False,60,60,0,0.7734652719973383
chronos_m4_hourly,chronos_t5_tiny,165.598471062796,222.79332238655124,0.09241727998661291,0.9405310217663927,,,0.03665435449243234,0.07291429241656824,0.03605129543295915,180,0,False,60,60,0,234.6002602029971
chronos_m4_hourly,timesfm_2_5_200m,169.78010635084163,216.64909267897409,0.0814202537216867,0.7856362551090169,,,0.03610252831013499,0.0600074741479858,0.030382251541545665,60,0,False,60,60,0,13.444693014001132
chronos_m4_hourly,prophet,197.8757344124218,255.36728828979864,0.17335702479144352,2.036766923719205,,,0.04551432906516584,0.10615222191899097,0.05563430506694513,180,0,False,60,60,0,14.933768017001057
chronos_m4_hourly,seasonal_naive,215.99680364467204,319.6368232284983,0.13128599708434194,1.5124195926613486,,,0.05998690484910783,0.12298149166617296,0.06912276152649481,60,0,False,60,60,0,0.03615437899952667
chronos_m4_hourly,deepar,400.3754675193793,463.1393676514427,0.17135063024341232,2.270788356921854,,,0.09966486353730872,0.14696314383356734,0.0741412689498703,180,0,False,60,60,0,1864.368415914002
chronos_m4_hourly,auto_arima,533.3783705751101,635.7026119768619,0.26049517740805944,6.520796920132079,,,0.11362721049584042,0.18248903421282042,0.10943133856894575,60,0,False,60,60,0,37.55943457199601
chronos_m4_hourly,arima_2_1_2,574.6684299488862,693.6961319307486,0.31431906279176475,5.893282578061503,,,0.13452174953339144,0.229597505092113,0.0955930922692049,60,0,False,60,60,0,8.475039478005328
chronos_nn5_weekly,timesfm_2_5_200m,14.925126616160075,19.15239598751068,0.10968597568571567,0.8309268679316572,,,0.08396640189758146,0.08674421494467541,0.08311260141969588,60,0,False,60,60,0,14.497130737001498
chronos_nn5_weekly,deepar,16.595811030599805,20.77444968753391,0.12010055234034857,0.9205125717937193,,,0.09713805084209948,0.09961870619714092,0.0896912956514106,180,0,False,60,60,0,1258.0120259860032
chronos_nn5_weekly,chronos_t5_tiny,16.94124541282654,21.43285676903195,0.12256027853323354,0.9344093202322019,,,0.09774279538883371,0.09874454730442116,0.09380710387302121,180,0,False,60,60,0,34.88741529599065
