dataset,model,mae,rmse,smape,mase,rain_occurrence_error,positive_mae,wql,wql_macro,wql_median,successful_runs,failed_runs,diagnostic_model,evaluated_tasks,successful_tasks,failed_tasks,total_duration_seconds
chronos_nn5_weekly,timesfm_2_5_200m,,,,,,,,,,0,1,False,1,0,1,0.3315378459999465
chronos_weather,seasonal_naive,0.12000000476837158,0.4226897954940796,0.3452991545200348,0.029497251565155026,0.13333333333333333,0.800000011920929,1.0000000535338027,1.0000000535338027,1.0000000535338027,1,0,False,1,1,0,0.0005376939998313901
chronos_weather,chronos_t5_tiny,0.12000001221895218,0.4589844048023224,2.0,0.02949725339658537,0.13333333333333333,0.8999999761581421,1.1838740431960877,1.1838740431960877,1.1838740431960877,1,0,False,1,1,0,0.7923734880000666
chronos_weather,moirai_2_0_small,0.1494474709033966,0.44912248849868774,1.9439198970794678,0.036735745582033255,0.8333333333333334,0.8505557775497437,1.6293961519968057,1.6293961519968057,1.6293961519968057,1,0,False,1,1,0,0.0128297300000213
chronos_weather,deepar,0.1868167519569397,0.47420403361320496,1.919702172279358,0.04592150425073518,0.6333333333333333,0.8331606984138489,1.4810493511806206,1.4810493511806206,1.4810493511806206,1,0,False,1,1,0,6.910340976000043
chronos_weather,timesfm_2_5_200m,0.2497977614402771,0.45247191190719604,1.8613380193710327,0.06140289264020522,0.8666666666666667,0.7362831234931946,2.633965600550072,2.633965600550072,2.633965600550072,1,0,False,1,1,0,0.2983016289999796
chronos_weather,arima_2_1_2,2.241466522216797,2.2905428409576416,1.8787785768508911,0.5509758271120377,0.8666666666666667,1.54099702835083,16.395998706712803,16.395998706712803,16.395998706712803,1,0,False,1,1,0,0.09977943600006256
chronos_weather,auto_arima,2.262244939804077,2.3101015090942383,1.878180980682373,0.5560833786648972,0.8666666666666667,1.524583339691162,16.42046324666566,16.42046324666566,16.42046324666566,1,0,False,1,1,0,0.39868488199999774
chronos_weather,prophet,2.63019061088562,2.769141674041748,1.8696571588516235,0.6465282585892911,0.8666666666666667,1.437888503074646,17.317792200234337,17.317792200234337,17.317792200234337,1,0,False,1,1,0,0.049417441000059625
external_national_illness,arima_2_1_2,47429.57421875,61136.21484375,0.03153282776474953,0.47361266691843895,,,0.03636175622004402,0.03636175622004402,0.03636175622004402,1,0,False,1,1,0,0.11981556699993234
external_national_illness,prophet,58865.27734375,78065.6171875,0.03876170888543129,0.5878050024882082,,,0.03191111718718479,0.03191111718718479,0.03191111718718479,1,0,False,1,1,0,0.0723057449999942
external_national_illness,timesfm_2_5_200m,73466.2421875,89384.1953125,0.0480426661670208,0.7336043695105052,,,0.03628584311205008,0.03628584311205008,0.03628584311205008,1,0,False,1,1,0,0.3503715619999639
external_national_illness,auto_arima,75801.640625,96013.453125,0.04966409504413605,0.7569247197459976,,,0.04559172470526084,0.04559172470526084,0.04559172470526084,1,0,False,1,1,0,0.23867553199988834
external_national_illness,chronos_t5_tiny,81324.9296875,106280.9453125,0.05514049530029297,0.8120780645976143,,,0.0418198561219492,0.0418198561219492,0.0418198561219492,1,0,False,1,1,0,0.6549603999999363
external_national_illness,moirai_2_0_small,113146.2734375,174124.25,0.08092520385980606,1.1298332147673578,,,0.06419518052753699,0.06419518052753699,0.06419518052753699,1,0,False,1,1,0,0.010292995000099836
external_national_illness,deepar,136791.453125,158505.9375,0.0869494304060936,1.3659444764859057,,,0.0720494849883869,0.0720494849883869,0.0720494849883869,1,0,False,1,1,0,5.861625808000099
external_national_illness,seasonal_naive,153627.328125,246659.078125,0.11638595908880234,1.5340607581518562,,,0.10130452571359677,0.10130452571359677,0.10130452571359677,1,0,False,1,1,0,0.0006086200000936515
external_psm,timesfm_2_5_200m,0.003113415790721774,0.004250292666256428,0.018874214962124825,0.5507577851265131,,,0.015655592287907773,0.015655592287907773,0.015655592287907773,1,0,False,1,1,0,0.30293875899997147
external_psm,arima_2_1_2,0.0033469274640083313,0.00413268618285656,0.02050027623772621,0.5920655900023518,,,0.022360252061932998,0.022360252061932998,0.022360252061932998,1,0,False,1,1,0,0.0322861390000071
external_psm,seasonal_naive,0.003443259745836258,0.004260795656591654,0.02090959995985031,0.6091066014643745,,,0.021128099498775373,0.021128099498775373,0.021128099498775373,1,0,False,1,1,0,0.0005738780000683619
external_psm,prophet,0.0035899654030799866,0.00433151051402092,0.022155120968818665,0.6350585745641042,,,0.01641455470387358,0.01641455470387358,0.01641455470387358,1,0,False,1,1,0,0.08161010999992868
external_psm,moirai_2_0_small,0.0037881031166762114,0.005120911635458469,0.022848591208457947,0.6701087880998265,,,0.01892041365321631,0.01892041365321631,0.01892041365321631,1,0,False,1,1,0,0.01178328099990722
external_psm,chronos_t5_tiny,0.003977552056312561,0.005149180069565773,0.02412184327840805,0.7036219727825873,,,0.020461036384869954,0.020461036384869954,0.020461036384869954,1,0,False,1,1,0,0.6851562030001332
external_psm,auto_arima,0.006556564476341009,0.007639522198587656,0.039705242961645126,1.159844740233557,,,0.02891567254117515,0.02891567254117515,0.02891567254117515,1,0,False,1,1,0,0.8234182819999205
external_psm,deepar,0.011327438987791538,0.011967800557613373,0.0673268735408783,2.0038040619770494,,,0.05767582628026224,0.05767582628026224,0.05767582628026224,1,0,False,1,1,0,7.414304634000018
external_traffic,chronos_t5_tiny,0.004791451618075371,0.006029942538589239,0.1346600204706192,0.3451055883380627,,,0.10240585408567637,0.10240585408567637,0.10240585408567637,1,0,False,1,1,0,0.6530209029999696
